DateOfValuation,Size SqM,SqFt,PropertyType,NoOfFloors,ADDRESS,SCHEME,PRICE,YEAR,pricePerSqft,Seller
3/8/2017,174.01,1873.00,Terraced House,1,""76",JLN LIMAU KASTURI"BANGSAR PARK,1410000.00,2017,752.8357079,null
3/4/2019,209.03,2250.00,Terraced House,2,""171",JLN LIMAU PURUT"BANGSAR PARK,1700000.00,2019,755.6713916,null
3/4/2019,209.03,2250.00,Terraced House,2,""171",JLN LIMAU PURUT"BANGSAR PARK,1700000.00,2019,755.6713916,null
3/8/2018,174.01,1873.00,Terraced House,2,""136",JLN LIMAU MANIS"BANGSAR PARK,1450000.00,2018,774.1927492,null
3/8/2018,174.01,1873.00,Terraced House,2,""136",JLN LIMAU MANIS"BANGSAR PARK,1450000.00,2018,774.1927492,null
13/02/2019,183.02,1970.00,Terraced House,2,""22",JLN LIMAU MANIS"BANGSAR PARK,1550000.00,2019,786.8844336,null
13/02/2019,183.02,1970.00,Terraced House,2,""22",JLN LIMAU MANIS"BANGSAR PARK,1550000.00,2019,786.8844336,null
15/11/2019,165.00,1776.00,Terraced House,2,""81",LRG MAAROF"BANGSAR PARK,1400000.00,2019,788.268981,null
15/11/2019,165.00,1776.00,Terraced House,2,""81",LRG MAAROF"BANGSAR PARK,1400000.00,2019,788.268981,null
31/12/2018,174.01,1873.00,Terraced House,2,""132",JLN LIMAU MANIS"BANGSAR PARK,1500000.00,2018,800.8890509,null
31/12/2018,174.01,1873.00,Terraced House,2,""132",JLN LIMAU MANIS"BANGSAR PARK,1500000.00,2018,800.8890509,null
2/8/2021,174.01,1873.00,Terraced House,2,""113",LORONG MAAROF"BANGSAR PARK,1500000.00,2021,800.8890509,null
2/8/2021,174.01,1873.00,Terraced House,2,""113",LORONG MAAROF"BANGSAR PARK,1500000.00,2021,800.8890509,null
28/12/2018,165.00,1776.00,Terraced House,2,""71",LORONG MAAROF"BANGSAR PARK,1428250.00,2018,804.175123,null
28/12/2018,165.00,1776.00,Terraced House,2,""71",LORONG MAAROF"BANGSAR PARK,1428250.00,2018,804.175123,null
7/11/2018,174.01,1873.00,Terraced House,2,""175",LRG MAAROF"BANGSAR PARK,1525000.00,2018,814.2372018,null
7/11/2018,174.01,1873.00,Terraced House,2,""175",LRG MAAROF"BANGSAR PARK,1525000.00,2018,814.2372018,null
22/05/2017,183.02,1970.00,Terraced House,2,""12",JLN LIMAU MANIS"BANGSAR PARK,1605000.00,2017,814.8061393,null
22/05/2017,183.02,1970.00,Terraced House,2,""12",JLN LIMAU MANIS"BANGSAR PARK,1605000.00,2017,814.8061393,null
10/2/2018,146.97,1582.00,Terraced House,1,""NO 93",JLN LIMAU MANIS"BANGSAR PARK,1290000.00,2018,815.2723645,null
10/2/2018,146.97,1582.00,Terraced House,1,""NO 93",JLN LIMAU MANIS"BANGSAR PARK,1290000.00,2018,815.2723645,null
23/10/2017,165.00,1776.00,Terraced House,2,""57",LRG MAAROF"BANGSAR PARK,1500000.00,2017,844.5739082,null
23/10/2017,165.00,1776.00,Terraced House,2,""57",LRG MAAROF"BANGSAR PARK,1500000.00,2017,844.5739082,null
9/10/2020,174.19,1875.00,Terraced House,2,""142",JLN LIMAU MANIS"BANGSAR PARK,1590000.00,2020,848.0163991,null
9/10/2020,174.19,1875.00,Terraced House,2,""142",JLN LIMAU MANIS"BANGSAR PARK,1590000.00,2020,848.0163991,null
25/11/2019,174.01,1873.00,Terraced House,2,""101",LORONG MAAROF"BANGSAR PARK,1600000.00,2019,854.2816543,null
25/11/2019,174.01,1873.00,Terraced House,2,""101",LORONG MAAROF"BANGSAR PARK,1600000.00,2019,854.2816543,null
18/01/2017,275.36,2964.00,Terraced House,2,""193",JLN MAAROF"BANGSAR PARK,2800000.00,2017,944.5488879,null
18/01/2017,275.36,2964.00,Terraced House,2,""193",JLN MAAROF"BANGSAR PARK,2800000.00,2017,944.5488879,null
21/01/2021,174.01,1873.00,Terraced House,2,""173",LORONG MAAROF"BANGSAR PARK,1800000.00,2021,961.0668611,null
21/01/2021,174.01,1873.00,Terraced House,2,""173",LORONG MAAROF"BANGSAR PARK,1800000.00,2021,961.0668611,null
12/12/2017,158.96,1711.00,Terraced House,1,""21",JLN LIMAU NIPIS"BANGSAR PARK,1900000.00,2017,1110.163188,null
12/12/2017,158.96,1711.00,Terraced House,1,""21",JLN LIMAU NIPIS"BANGSAR PARK,1900000.00,2017,1110.163188,null
7/6/2020,277.04,2982.00,Condominium/Apartment,21,""A-05-02",JLN MEDANG SERAI"BANGSAR PEAK,2100000.00,2020,704.3197574,null
7/6/2020,277.04,2982.00,Condominium/Apartment,21,""A-05-02",JLN MEDANG SERAI"BANGSAR PEAK,2100000.00,2020,704.3197574,null
30/06/2017,277.04,2982.00,Condominium/Apartment,21,""A-03A-02",JLN MEDANG SERAI"BANGSAR PEAK,2500000.00,2017,838.4759017,null
30/06/2017,277.04,2982.00,Condominium/Apartment,21,""A-03A-02",JLN MEDANG SERAI"BANGSAR PEAK,2500000.00,2017,838.4759017,null
1/8/2018,331.01,3563.00,Condominium/Apartment,21,""A-5-1",OFF JALAN BANGSAR"BANGSAR PEAK,3570000.00,2018,1002.006567,null
1/8/2018,331.01,3563.00,Condominium/Apartment,21,""A-5-1",OFF JALAN BANGSAR"BANGSAR PEAK,3570000.00,2018,1002.006567,null
3/6/2017,332.04,3574.00,Condominium/Apartment,27,""A-15-01",OFF JALAN BANGSAR"BANGSAR PEAK,3605700.00,2017,1008.97836,null
3/6/2017,332.04,3574.00,Condominium/Apartment,27,""A-15-01",OFF JALAN BANGSAR"BANGSAR PEAK,3605700.00,2017,1008.97836,null
31/07/2017,264.03,2842.00,Condominium/Apartment,21,""A-03-01",JALAN MEDANG SERAI"BANGSAR PEAK,4050000.00,2017,1425.21847,null
31/07/2017,264.03,2842.00,Condominium/Apartment,21,""A-03-01",JALAN MEDANG SERAI"BANGSAR PEAK,4050000.00,2017,1425.21847,null
2/8/2017,99.03,1066.00,Condominium/Apartment,5,""43-02-06",JLN MEDANG SERAI"BANGSAR PUTERI,380000.00,2017,356.5978724,null
2/8/2017,99.03,1066.00,Condominium/Apartment,5,""43-02-06",JLN MEDANG SERAI"BANGSAR PUTERI,380000.00,2017,356.5978724,null
17/12/2020,161.00,1733.00,Condominium/Apartment,5,""45-1-2",JLN MEDANG SERAI"BANGSAR PUTERI,675000.00,2020,389.5006999,null
17/12/2020,161.00,1733.00,Condominium/Apartment,5,""45-1-2",JLN MEDANG SERAI"BANGSAR PUTERI,675000.00,2020,389.5006999,null
3/1/2019,137.96,1485.00,Condominium/Apartment,4,""41-14-2",JLN MEDANG SERAI"BANGSAR PUTERI,600000.00,2019,403.9266518,null
3/1/2019,137.96,1485.00,Condominium/Apartment,4,""41-14-2",JLN MEDANG SERAI"BANGSAR PUTERI,600000.00,2019,403.9266518,null
28/08/2017,161.00,1733.00,Condominium/Apartment,5,""47-1-3(D-1-3)",JLN MEDANG SERAI"BANGSAR PUTERI,720000.00,2017,415.4674132,null
28/08/2017,161.00,1733.00,Condominium/Apartment,5,""47-1-3(D-1-3)",JLN MEDANG SERAI"BANGSAR PUTERI,720000.00,2017,415.4674132,null
11/1/2019,134.99,1453.00,Condominium/Apartment,17,""41-5-1",JLN MEDANG SERAI"BANGSAR PUTERI,850000.00,2019,584.9456327,null
11/1/2019,134.99,1453.00,Condominium/Apartment,17,""41-5-1",JLN MEDANG SERAI"BANGSAR PUTERI,850000.00,2019,584.9456327,null
23/10/2020,99.03,1066.00,Condominium/Apartment,5,""47-05-05(D5-5)",JLN MEDANG SERAI"BANGSAR PUTERI,685000.00,2020,642.8145857,null
23/10/2020,99.03,1066.00,Condominium/Apartment,5,""47-05-05(D5-5)",JLN MEDANG SERAI"BANGSAR PUTERI,685000.00,2020,642.8145857,null
26/06/2020,99.03,1066.00,Condominium/Apartment,5,""47-5-4",JLN MEDANG SERAI"BANGSAR PUTERI,687000.00,2020,644.6914166,null
26/06/2020,99.03,1066.00,Condominium/Apartment,5,""47-5-4",JLN MEDANG SERAI"BANGSAR PUTERI,687000.00,2020,644.6914166,null
17/10/2018,134.99,1453.00,Condominium/Apartment,7,""41-6-4",JLN MEDANG SERAI"BANGSAR PUTERI,950000.00,2018,653.762766,null
17/10/2018,134.99,1453.00,Condominium/Apartment,7,""41-6-4",JLN MEDANG SERAI"BANGSAR PUTERI,950000.00,2018,653.762766,null
29/06/2020,99.03,1066.00,Condominium/Apartment,4,""47-3-8(D3-8)",JLN MEDANG SERAI"BANGSAR PUTERI,775000.00,2020,727.2719765,null
29/06/2020,99.03,1066.00,Condominium/Apartment,4,""47-3-8(D3-8)",JLN MEDANG SERAI"BANGSAR PUTERI,775000.00,2020,727.2719765,null
31/10/2017,99.03,1066.00,Condominium/Apartment,5,""43-3-12",JLN MEDANG SERAI"BANGSAR PUTERI,850000.00,2017,797.6531356,null
31/10/2017,99.03,1066.00,Condominium/Apartment,5,""43-3-12",JLN MEDANG SERAI"BANGSAR PUTERI,850000.00,2017,797.6531356,null
2/7/2018,99.03,1066.00,Condominium/Apartment,5,""49-5-3",JLN MEDANG SERAI"BANGSAR PUTERI,880000.00,2018,825.8055992,null
2/7/2018,99.03,1066.00,Condominium/Apartment,5,""49-5-3",JLN MEDANG SERAI"BANGSAR PUTERI,880000.00,2018,825.8055992,null
10/8/2018,99.03,1066.00,Condominium/Apartment,5,""49-2-3",JLN MEDANG SERAI"BANGSAR PUTERI,880000.00,2018,825.8055992,null
10/8/2018,99.03,1066.00,Condominium/Apartment,5,""49-2-3",JLN MEDANG SERAI"BANGSAR PUTERI,880000.00,2018,825.8055992,null
10/4/2020,99.03,1066.00,Condominium/Apartment,5,""45-3-1",JLN MEDANG SERAI"BANGSAR PUTERI,895000.00,2020,839.881831,null
10/4/2020,99.03,1066.00,Condominium/Apartment,5,""45-3-1",JLN MEDANG SERAI"BANGSAR PUTERI,895000.00,2020,839.881831,null
29/08/2018,99.03,1066.00,Condominium/Apartment,5,""43-4-1",JLN MEDANG SERAI"BANGSAR PUTERI,940000.00,2018,882.1105264,null
29/08/2018,99.03,1066.00,Condominium/Apartment,5,""43-4-1",JLN MEDANG SERAI"BANGSAR PUTERI,940000.00,2018,882.1105264,null
6/5/2020,99.03,1066.00,Condominium/Apartment,5,""49-4-3",JLN MEDANG SERAI"BANGSAR PUTERI,1000000.00,2020,938.4154536,null
6/5/2020,99.03,1066.00,Condominium/Apartment,5,""49-4-3",JLN MEDANG SERAI"BANGSAR PUTERI,1000000.00,2020,938.4154536,null
23/04/2021,99.03,1066.00,Condominium/Apartment,5,""49-3-2",JLN MEDANG SERAI"BANGSAR PUTERI,1000000.00,2021,938.4154536,null
23/04/2021,99.03,1066.00,Condominium/Apartment,5,""49-3-2",JLN MEDANG SERAI"BANGSAR PUTERI,1000000.00,2021,938.4154536,null
23/10/2019,153.01,1647.00,Town Houses,4,""17-1",JLN 1/80B"BANGSAR RIA TOWNHOUSE,960000.00,2019,582.9215994,null
23/10/2019,153.01,1647.00,Town Houses,4,""17-1",JLN 1/80B"BANGSAR RIA TOWNHOUSE,960000.00,2019,582.9215994,null
15/03/2017,163.97,1765.00,Town Houses,4,""17A",JLN 1/80B"BANGSAR RIA TOWNHOUSE,1530000.00,2017,866.7182241,null
15/03/2017,163.97,1765.00,Town Houses,4,""17A",JLN 1/80B"BANGSAR RIA TOWNHOUSE,1530000.00,2017,866.7182241,null
27/12/2018,153.01,1647.00,Town Houses,4,""5-1",JLN 1/80B"BANGSAR RIA TOWNHOUSE,1440000.00,2018,874.3823991,null
27/12/2018,153.01,1647.00,Town Houses,4,""5-1",JLN 1/80B"BANGSAR RIA TOWNHOUSE,1440000.00,2018,874.3823991,null
20/12/2018,157.01,1690.00,Condominium/Apartment,5,""4C",188,JLN MAAROF"BANGSAR VILLA,2309850.00,2018,1366.829902,null
20/12/2018,157.01,1690.00,Condominium/Apartment,5,""4C",188,JLN MAAROF"BANGSAR VILLA,2309850.00,2018,1366.829902,null
20/12/2018,133.97,1442.00,Condominium/Apartment,5,""3-C",JLN MAAROF"BANGSAR VILLA,2011500.00,2018,1394.586909,null
20/12/2018,133.97,1442.00,Condominium/Apartment,5,""3-C",JLN MAAROF"BANGSAR VILLA,2011500.00,2018,1394.586909,null
20/12/2018,133.97,1442.00,Condominium/Apartment,5,""1-C",188,JLN MAAROF"BANGSAR VILLA,2011500.00,2018,1394.586909,null
20/12/2018,133.97,1442.00,Condominium/Apartment,5,""1-C",188,JLN MAAROF"BANGSAR VILLA,2011500.00,2018,1394.586909,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""4B",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""4B",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""3A",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""3A",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""2B",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
20/12/2018,78.04,840.00,Condominium/Apartment,5,""2B",188,JLN MAAROF"BANGSAR VILLA,1450000.00,2018,1727.045364,null
10/9/2020,149.02,1604.00,Condominium/Apartment,14,""C-1-3",JLN MEDANG KAPAS"BAYU ANGKASA,735000.00,2020,458.2805401,null
10/9/2020,149.02,1604.00,Condominium/Apartment,14,""C-1-3",JLN MEDANG KAPAS"BAYU ANGKASA,735000.00,2020,458.2805401,null
3/11/2020,288.00,3100.00,Condominium/Apartment,14,""A-P-2",JLN MEDANG KAPAS"BAYU ANGKASA,1450000.00,2020,467.7414527,null
3/11/2020,288.00,3100.00,Condominium/Apartment,14,""A-P-2",JLN MEDANG KAPAS"BAYU ANGKASA,1450000.00,2020,467.7414527,null
30/11/2020,146.97,1582.00,Condominium/Apartment,14,""B-1-5",JLN MEDANG KAPAS"BAYU ANGKASA,750000.00,2020,473.9955607,null
30/11/2020,146.97,1582.00,Condominium/Apartment,14,""B-1-5",JLN MEDANG KAPAS"BAYU ANGKASA,750000.00,2020,473.9955607,null
17/10/2019,146.97,1582.00,Condominium/Apartment,14,""A-7-5 (A7-5)",JLN MEDANG KAPAS"BAYU ANGKASA,820000.00,2019,518.2351464,null
17/10/2019,146.97,1582.00,Condominium/Apartment,14,""A-7-5 (A7-5)",JLN MEDANG KAPAS"BAYU ANGKASA,820000.00,2019,518.2351464,null
30/11/2018,147.72,1590.00,Condominium/Apartment,14,""A-8-2",JLN MEDANG KAPAS"BAYU ANGKASA,840000.00,2018,528.3196859,null
30/11/2018,147.72,1590.00,Condominium/Apartment,14,""A-8-2",JLN MEDANG KAPAS"BAYU ANGKASA,840000.00,2018,528.3196859,null
25/01/2021,141.96,1528.00,Condominium/Apartment,14,""F-LG4-2",JLN MEDANG KAPAS"BAYU ANGKASA,850000.00,2021,556.1102847,null
25/01/2021,141.96,1528.00,Condominium/Apartment,14,""F-LG4-2",JLN MEDANG KAPAS"BAYU ANGKASA,850000.00,2021,556.1102847,null
18/06/2020,288.00,3100.00,Condominium/Apartment,14,""BP-2",JLN MEDANG KAPAS"BAYU ANGKASA,1750000.00,2020,564.5155463,null
18/06/2020,288.00,3100.00,Condominium/Apartment,14,""BP-2",JLN MEDANG KAPAS"BAYU ANGKASA,1750000.00,2020,564.5155463,null
12/5/2019,146.04,1572.00,Condominium/Apartment,10,""C-8-1",JLN MEDANG KAPAS"BAYU ANGKASA,900000.00,2019,572.6905268,null
12/5/2019,146.04,1572.00,Condominium/Apartment,10,""C-8-1",JLN MEDANG KAPAS"BAYU ANGKASA,900000.00,2019,572.6905268,null
16/01/2017,145.02,1561.00,Condominium/Apartment,14,""B-5-1",JALAN MEDANG KAPAS"BAYU ANGKASA,900000.00,2017,576.6401167,null
16/01/2017,145.02,1561.00,Condominium/Apartment,14,""B-5-1",JALAN MEDANG KAPAS"BAYU ANGKASA,900000.00,2017,576.6401167,null
29/11/2017,147.72,1590.00,Condominium/Apartment,14,""A-3-2",JALAN MEDANG KAPAS"BAYU ANGKASA,940000.00,2017,591.2188891,null
29/11/2017,147.72,1590.00,Condominium/Apartment,14,""A-3-2",JALAN MEDANG KAPAS"BAYU ANGKASA,940000.00,2017,591.2188891,null
22/10/2019,145.02,1561.00,Condominium/Apartment,14,""B-2-1",JLN MEDANG KAPAS"BAYU ANGKASA,938000.00,2019,600.9871438,null
22/10/2019,145.02,1561.00,Condominium/Apartment,14,""B-2-1",JLN MEDANG KAPAS"BAYU ANGKASA,938000.00,2019,600.9871438,null
29/05/2017,145.02,1561.00,Condominium/Apartment,14,""A-12-1",JALAN MEDANG KAPAS"BAYU ANGKASA,950000.00,2017,608.6756787,null
29/05/2017,145.02,1561.00,Condominium/Apartment,14,""A-12-1",JALAN MEDANG KAPAS"BAYU ANGKASA,950000.00,2017,608.6756787,null
16/10/2019,145.02,1561.00,Condominium/Apartment,14,""A-3-1",JLN MEDANG KAPAS"BAYU ANGKASA,1000000.00,2019,640.7112407,null
16/10/2019,145.02,1561.00,Condominium/Apartment,14,""A-3-1",JLN MEDANG KAPAS"BAYU ANGKASA,1000000.00,2019,640.7112407,null
31/05/2017,142.23,1531.00,Condominium/Apartment,14,""ELG-03-03",JLN MEDANG KAPAS"BAYU ANGKASA,1000000.00,2017,653.235339,null
31/05/2017,142.23,1531.00,Condominium/Apartment,14,""ELG-03-03",JLN MEDANG KAPAS"BAYU ANGKASA,1000000.00,2017,653.235339,null
29/12/2018,146.97,1582.00,Condominium/Apartment,14,""A-1-2",JLN MEDANG KAPAS"BAYU ANGKASA,1115000.00,2018,704.6734003,null
29/12/2018,146.97,1582.00,Condominium/Apartment,14,""A-1-2",JLN MEDANG KAPAS"BAYU ANGKASA,1115000.00,2018,704.6734003,null
12/11/2017,145.02,1561.00,Condominium/Apartment,14,""B-1-6",JLN MEDANG KAPAS"BAYU ANGKASA,1100000.00,2017,704.7823648,null
12/11/2017,145.02,1561.00,Condominium/Apartment,14,""B-1-6",JLN MEDANG KAPAS"BAYU ANGKASA,1100000.00,2017,704.7823648,null
22/01/2018,763.01,8213.00,Detached House,3,""25",JALAN BAYU SEGAR 4"BAYU SEGAR,4080000.00,2018,496.7821363,null
22/01/2018,763.01,8213.00,Detached House,3,""25",JALAN BAYU SEGAR 4"BAYU SEGAR,4080000.00,2018,496.7821363,null
1/6/2021,908.04,9774.00,Semi-Detached House,3,""27",JALAN BAYU SEGAR 1"BAYU SEGAR,3500000.00,2021,358.1067783,null
1/6/2021,908.04,9774.00,Semi-Detached House,3,""27",JALAN BAYU SEGAR 1"BAYU SEGAR,3500000.00,2021,358.1067783,null
11/5/2018,644.00,6932.00,Semi-Detached House,3,""1",JALAN BAYU SEGAR 3"BAYU SEGAR,4180000.00,2018,603.0047873,null
11/5/2018,644.00,6932.00,Semi-Detached House,3,""1",JALAN BAYU SEGAR 3"BAYU SEGAR,4180000.00,2018,603.0047873,null
24/08/2020,585.01,6297.00,Semi-Detached House,3,""2",JALAN BAYU SEGAR 1"BAYU SEGAR,3800000.00,2020,603.4733225,null
24/08/2020,585.01,6297.00,Semi-Detached House,3,""2",JALAN BAYU SEGAR 1"BAYU SEGAR,3800000.00,2020,603.4733225,null
14/10/2020,375.98,4047.00,Semi-Detached House,3,""25",JALAN BAYU SEGAR 1"BAYU SEGAR,2500000.00,2020,617.7069808,null
14/10/2020,375.98,4047.00,Semi-Detached House,3,""25",JALAN BAYU SEGAR 1"BAYU SEGAR,2500000.00,2020,617.7069808,null
18/03/2019,333.99,3595.00,Semi-Detached House,3,""2A",JALAN BAYU SEGAR"BAYU SEGAR,2250000.00,2019,625.844438,null
18/03/2019,333.99,3595.00,Semi-Detached House,3,""2A",JALAN BAYU SEGAR"BAYU SEGAR,2250000.00,2019,625.844438,null
19/11/2018,408.96,4402.00,Semi-Detached House,3,""12A",JLN BAYU SEGAR 1"BAYU SEGAR,3000000.00,2018,681.4410507,null
19/11/2018,408.96,4402.00,Semi-Detached House,3,""12A",JLN BAYU SEGAR 1"BAYU SEGAR,3000000.00,2018,681.4410507,null
20/12/2018,315.96,3401.00,Semi-Detached House,3,""13",JALAN BAYU SEGAR 2"BAYU SEGAR,3190000.00,2018,937.8512165,null
20/12/2018,315.96,3401.00,Semi-Detached House,3,""13",JALAN BAYU SEGAR 2"BAYU SEGAR,3190000.00,2018,937.8512165,null
17/08/2020,315.96,3401.00,Semi-Detached House,3,""23",JALAN BAYU SEGAR 4"BAYU SEGAR,3200000.00,2020,940.7911889,null
17/08/2020,315.96,3401.00,Semi-Detached House,3,""23",JALAN BAYU SEGAR 4"BAYU SEGAR,3200000.00,2020,940.7911889,null
24/03/2021,315.96,3401.00,Semi-Detached House,3,""19",JALAN BAYU SEGAR 4"BAYU SEGAR,3200000.00,2021,940.7911889,null
24/03/2021,315.96,3401.00,Semi-Detached House,3,""19",JALAN BAYU SEGAR 4"BAYU SEGAR,3200000.00,2021,940.7911889,null
13/03/2020,315.96,3401.00,Semi-Detached House,3,""6",JLN BAYU SEGAR 3"BAYU SEGAR,3300000.00,2020,970.1909136,null
13/03/2020,315.96,3401.00,Semi-Detached House,3,""6",JLN BAYU SEGAR 3"BAYU SEGAR,3300000.00,2020,970.1909136,null
7/5/2017,85.47,920.00,Condominium/Apartment,20,""A-4-11", JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,200000.00,2017,217.3986285,null
7/5/2017,85.47,920.00,Condominium/Apartment,20,""A-4-11", JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,200000.00,2017,217.3986285,null
18/03/2019,83.98,904.00,Condominium/Apartment,15,""C-2-4",JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,310000.00,2019,342.8567889,null
18/03/2019,83.98,904.00,Condominium/Apartment,15,""C-2-4",JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,310000.00,2019,342.8567889,null
10/1/2019,83.98,904.00,Condominium/Apartment,15,""C-5-8", JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,320000.00,2019,353.9166854,null
10/1/2019,83.98,904.00,Condominium/Apartment,15,""C-5-8", JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,320000.00,2019,353.9166854,null
23/07/2019,89.00,958.00,Condominium/Apartment,15,""B-3-1", JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,340000.00,2019,354.9108334,null
23/07/2019,89.00,958.00,Condominium/Apartment,15,""B-3-1", JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,340000.00,2019,354.9108334,null
12/10/2020,87.98,947.00,Condominium/Apartment,20,""B-03-9", BAYU TASIK2, JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2020,369.5010849,null
12/10/2020,87.98,947.00,Condominium/Apartment,20,""B-03-9", BAYU TASIK2, JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2020,369.5010849,null
7/5/2019,89.00,958.00,Condominium/Apartment,20,""B-18-03A",JLN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,355000.00,2019,370.5686642,null
7/5/2019,89.00,958.00,Condominium/Apartment,20,""B-18-03A",JLN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,355000.00,2019,370.5686642,null
23/05/2019,86.49,931.00,Condominium/Apartment,15,""C-2-3A",JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2019,375.9520808,null
23/05/2019,86.49,931.00,Condominium/Apartment,15,""C-2-3A",JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2019,375.9520808,null
30/09/2019,87.98,947.00,Condominium/Apartment,20,""B-10-7", BAYU TASIK 2, JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,360000.00,2019,380.0582587,null
30/09/2019,87.98,947.00,Condominium/Apartment,20,""B-10-7", BAYU TASIK 2, JLN  PERMAISURI 5"BAYU TASIK CONDOMINIUM,360000.00,2019,380.0582587,null
10/12/2018,87.98,947.00,Condominium/Apartment,20,""A-10-03",JALAN PERMAISURI 1"BAYU TASIK CONDOMINIUM,360000.00,2018,380.0582587,null
10/12/2018,87.98,947.00,Condominium/Apartment,20,""A-10-03",JALAN PERMAISURI 1"BAYU TASIK CONDOMINIUM,360000.00,2018,380.0582587,null
9/10/2020,83.98,904.00,Condominium/Apartment,15,""B-2-11",JLN 10/106"BAYU TASIK CONDOMINIUM,346000.00,2020,382.672416,null
9/10/2020,83.98,904.00,Condominium/Apartment,15,""B-2-11",JLN 10/106"BAYU TASIK CONDOMINIUM,346000.00,2020,382.672416,null
14/06/2019,89.00,958.00,Condominium/Apartment,15,""B-6-12",JALAN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,370000.00,2019,386.2264951,null
14/06/2019,89.00,958.00,Condominium/Apartment,15,""B-6-12",JALAN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,370000.00,2019,386.2264951,null
6/5/2020,89.00,958.00,Condominium/Apartment,15,""C1-13-6",BANDAR SRI PERMAISURI"BAYU TASIK CONDOMINIUM,370000.00,2020,386.2264951,null
6/5/2020,89.00,958.00,Condominium/Apartment,15,""C1-13-6",BANDAR SRI PERMAISURI"BAYU TASIK CONDOMINIUM,370000.00,2020,386.2264951,null
19/07/2018,83.98,904.00,Condominium/Apartment,15,""A-3-9",JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,350000.00,2018,387.0963746,null
19/07/2018,83.98,904.00,Condominium/Apartment,15,""A-3-9",JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,350000.00,2018,387.0963746,null
17/07/2020,83.98,904.00,Condominium/Apartment,15,""A-7-2",JLN  10/106"BAYU TASIK CONDOMINIUM,350000.00,2020,387.0963746,null
17/07/2020,83.98,904.00,Condominium/Apartment,15,""A-7-2",JLN  10/106"BAYU TASIK CONDOMINIUM,350000.00,2020,387.0963746,null
22/07/2020,83.98,904.00,Condominium/Apartment,15,""C1-12-4",JLN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2020,387.0963746,null
22/07/2020,83.98,904.00,Condominium/Apartment,15,""C1-12-4",JLN SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,350000.00,2020,387.0963746,null
9/12/2018,89.00,958.00,Condominium/Apartment,15,""A-6-12", JLN  SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,373000.00,2018,389.3580613,null
9/12/2018,89.00,958.00,Condominium/Apartment,15,""A-6-12", JLN  SRI PERMAISURI 5"BAYU TASIK CONDOMINIUM,373000.00,2018,389.3580613,null
20/10/2020,83.98,904.00,Condominium/Apartment,15,""B-13-3",JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,353000.00,2020,390.4143435,null
20/10/2020,83.98,904.00,Condominium/Apartment,15,""B-13-3",JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,353000.00,2020,390.4143435,null
31/01/2020,87.98,947.00,Condominium/Apartment,19,""C-16-3A", JLN  PERMAISURI 1"BAYU TASIK CONDOMINIUM,370000.00,2020,390.6154326,null
